Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_address_ID
US-2020-120460,2020-04-30,2020-05-05,Standard Class,2633
CA-2021-127621,2021-03-03,2021-03-07,Standard Class,2634
CA-2021-164168,2021-11-12,2021-11-18,Standard Class,2635
CA-2018-138023,2018-08-15,2018-08-18,First Class,2636
CA-2021-101077,2021-03-25,2021-03-30,Second Class,2637
CA-2021-114258,2021-11-05,2021-11-10,Second Class,2638
CA-2020-132731,2020-11-24,2020-11-28,Standard Class,2639
CA-2020-145303,2020-08-28,2020-08-31,First Class,2640
CA-2020-108868,2020-09-08,2020-09-12,Standard Class,2641
CA-2019-144302,2019-06-19,2019-06-23,Standard Class,2642
CA-2021-127922,2021-10-27,2021-11-03,Standard Class,2643
CA-2020-114209,2020-05-21,2020-05-26,Standard Class,2644
CA-2021-110821,2021-08-07,2021-08-08,First Class,2645
CA-2021-134194,2021-12-25,2022-01-01,Standard Class,2646
CA-2019-131352,2019-10-08,2019-10-13,Standard Class,2647
CA-2020-162222,2020-04-03,2020-04-03,Same Day,2648
CA-2021-152933,2021-10-12,2021-10-16,Standard Class,2649
CA-2021-154011,2021-06-19,2021-06-26,Standard Class,2650
CA-2019-166219,2019-08-28,2019-09-01,Standard Class,2651
US-2021-155299,2021-06-08,2021-06-12,Standard Class,2652
CA-2021-100314,2021-09-29,2021-10-05,Standard Class,2653
CA-2020-152289,2020-08-26,2020-08-28,First Class,2654
CA-2018-151554,2018-11-14,2018-11-15,First Class,2655
CA-2018-105340,2018-11-22,2018-11-25,First Class,2656
CA-2020-119963,2020-11-18,2020-11-22,Standard Class,2657
US-2021-136679,2021-11-14,2021-11-18,Standard Class,2658
CA-2021-144820,2021-10-03,2021-10-07,Second Class,2659
US-2020-105452,2020-07-28,2020-08-01,Standard Class,2660
US-2019-120712,2019-12-20,2019-12-24,Standard Class,2661
CA-2021-144113,2021-09-16,2021-09-20,Standard Class,2662
US-2019-149692,2019-12-06,2019-12-12,Standard Class,2663
CA-2021-130386,2021-11-12,2021-11-18,Standard Class,2664
CA-2021-162691,2021-08-01,2021-08-07,Standard Class,2665
CA-2021-130771,2021-07-29,2021-08-03,Standard Class,2666
US-2019-141453,2019-11-30,2019-12-03,Second Class,2667
US-2020-148110,2020-09-05,2020-09-11,Standard Class,2668
CA-2021-125115,2021-04-10,2021-04-10,Same Day,2669
CA-2021-106068,2021-10-23,2021-10-28,Standard Class,2670
CA-2021-140298,2021-05-11,2021-05-17,Standard Class,2671
US-2019-167220,2019-12-12,2019-12-16,Standard Class,2672
CA-2018-138940,2018-04-11,2018-04-16,Second Class,2673
CA-2019-120901,2019-12-31,2020-01-04,Standard Class,2674
US-2021-104661,2021-01-15,2021-01-18,First Class,2675
CA-2019-139374,2019-09-10,2019-09-14,Standard Class,2676
CA-2019-142930,2019-11-28,2019-12-02,Standard Class,2677
US-2020-144057,2020-05-09,2020-05-13,Standard Class,2678
CA-2021-104745,2021-05-29,2021-06-04,Standard Class,2679
CA-2020-162082,2020-03-14,2020-03-17,First Class,2680
CA-2021-154907,2021-03-31,2021-04-04,Standard Class,2681
CA-2019-139731,2019-10-15,2019-10-15,Same Day,2682
CA-2020-111794,2020-10-01,2020-10-01,Same Day,2683
CA-2020-144337,2020-08-01,2020-08-05,Second Class,2684
CA-2019-112711,2019-07-12,2019-07-18,Standard Class,2685
CA-2020-158806,2020-01-07,2020-01-11,Standard Class,2686
CA-2020-109400,2020-05-02,2020-05-06,Standard Class,2687
CA-2018-133753,2018-06-09,2018-06-13,Second Class,2688
US-2020-110170,2020-09-27,2020-10-03,Standard Class,2689
CA-2021-135650,2021-03-23,2021-03-27,Standard Class,2690
CA-2018-108273,2018-12-16,2018-12-21,Standard Class,2691
CA-2018-103492,2018-10-10,2018-10-15,Standard Class,2692
CA-2018-105417,2018-01-07,2018-01-12,Standard Class,2693
CA-2021-151750,2021-01-01,2021-01-05,Standard Class,2694
CA-2020-102813,2020-07-02,2020-07-03,First Class,2695
US-2019-168704,2019-04-13,2019-04-17,Standard Class,2696
CA-2018-152100,2018-05-11,2018-05-16,Standard Class,2697
CA-2018-135405,2018-01-09,2018-01-13,Standard Class,2698
CA-2020-154018,2020-10-13,2020-10-19,Standard Class,2699
CA-2018-104738,2018-12-30,2019-01-01,Second Class,2700
CA-2020-143441,2020-11-05,2020-11-05,Same Day,2701
CA-2019-146563,2019-08-24,2019-08-28,Standard Class,2702
CA-2020-156685,2020-07-08,2020-07-10,Second Class,2703
CA-2020-169922,2020-06-11,2020-06-17,Standard Class,2704
CA-2018-127446,2018-11-25,2018-11-30,Standard Class,2705
CA-2021-131016,2021-09-18,2021-09-20,First Class,2706
CA-2021-144680,2021-03-31,2021-04-02,First Class,2707
US-2021-124779,2021-09-08,2021-09-11,First Class,2708
CA-2018-152905,2018-02-18,2018-02-24,Standard Class,2709
CA-2020-147109,2020-12-17,2020-12-21,Standard Class,2710
US-2021-130603,2021-09-30,2021-10-06,Standard Class,2711
US-2021-119438,2021-03-18,2021-03-23,Standard Class,2712
US-2018-115987,2018-09-08,2018-09-13,Second Class,2713
CA-2021-150959,2021-11-11,2021-11-13,First Class,2714
US-2018-166310,2018-09-21,2018-09-23,First Class,2715
CA-2021-100783,2021-09-04,2021-09-08,Second Class,2716
CA-2021-136539,2021-12-28,2022-01-01,Standard Class,2717
CA-2021-161739,2021-11-10,2021-11-15,Second Class,2718
CA-2020-103982,2020-03-03,2020-03-08,Standard Class,2719
US-2021-139955,2021-09-28,2021-09-30,Second Class,2720
CA-2021-124674,2021-11-17,2021-11-23,Standard Class,2721
CA-2018-109932,2018-12-09,2018-12-11,First Class,2722
CA-2018-162089,2018-03-30,2018-04-01,First Class,2723
CA-2020-123722,2020-09-25,2020-10-01,Standard Class,2724
CA-2018-148782,2018-11-02,2018-11-07,Standard Class,2725
CA-2020-115483,2020-07-14,2020-07-18,Second Class,2726
CA-2020-104311,2020-05-02,2020-05-06,Standard Class,2727
US-2020-141264,2020-08-13,2020-08-19,Standard Class,2728
CA-2021-152485,2021-09-04,2021-09-08,Standard Class,2729
CA-2019-104052,2019-03-01,2019-03-02,First Class,2730
CA-2019-129112,2019-11-29,2019-11-30,First Class,2731
CA-2019-137512,2019-05-07,2019-05-12,Standard Class,2732
CA-2018-101602,2018-12-15,2018-12-18,First Class,2733
CA-2019-122623,2019-09-07,2019-09-11,Standard Class,2734
CA-2018-127383,2018-12-31,2019-01-05,Standard Class,2735
CA-2018-123225,2018-07-11,2018-07-14,First Class,2736
CA-2018-103744,2018-02-23,2018-02-27,Standard Class,2737
CA-2021-137365,2021-11-30,2021-12-03,Second Class,2738
CA-2018-126963,2018-06-15,2018-06-15,Same Day,2739
CA-2020-106915,2020-11-26,2020-12-02,Standard Class,2740
CA-2018-131009,2018-03-01,2018-03-05,Standard Class,2741
CA-2021-147207,2021-01-02,2021-01-04,Second Class,2742
US-2020-132423,2020-04-15,2020-04-19,Standard Class,2743
CA-2021-158876,2021-11-19,2021-11-21,Second Class,2744
CA-2020-108581,2020-06-20,2020-06-26,Standard Class,2745
CA-2020-155845,2020-08-12,2020-08-15,Second Class,2746
CA-2019-127607,2019-03-20,2019-03-26,Standard Class,2747
CA-2021-146367,2021-08-04,2021-08-08,Standard Class,2748
US-2019-155369,2019-04-19,2019-04-25,Standard Class,2749
CA-2021-124940,2021-02-21,2021-02-26,Standard Class,2750
CA-2018-122609,2018-11-12,2018-11-18,Standard Class,2751
CA-2021-111647,2021-07-03,2021-07-07,Standard Class,2752
US-2020-158708,2020-06-26,2020-06-29,Second Class,2753
CA-2018-166863,2018-06-20,2018-06-24,Standard Class,2754
CA-2021-122077,2021-05-19,2021-05-25,Standard Class,2755
CA-2021-139444,2021-09-09,2021-09-15,Standard Class,2756
US-2021-113992,2021-12-14,2021-12-19,Standard Class,2757
CA-2018-137274,2018-03-29,2018-04-02,Standard Class,2758
CA-2021-123071,2021-12-03,2021-12-06,First Class,2759
CA-2021-154718,2021-01-19,2021-01-23,Second Class,2760
US-2021-143028,2021-04-11,2021-04-18,Standard Class,2761
US-2018-165589,2018-02-18,2018-02-18,Same Day,2762
CA-2019-109190,2019-10-23,2019-10-28,Standard Class,2763
CA-2021-103520,2021-09-23,2021-09-25,First Class,2764
US-2018-152723,2018-09-26,2018-09-26,Same Day,2765
US-2021-126081,2021-06-29,2021-07-04,Standard Class,2766
CA-2018-120544,2018-11-23,2018-11-27,Standard Class,2767
US-2021-139969,2021-11-19,2021-11-26,Standard Class,2768
CA-2021-121216,2021-12-23,2021-12-25,Second Class,2769
US-2021-137491,2021-11-19,2021-11-25,Standard Class,2770
CA-2020-130393,2020-12-01,2020-12-03,Second Class,2771
CA-2019-121041,2019-11-03,2019-11-10,Standard Class,2772
CA-2019-132941,2019-05-25,2019-05-28,First Class,2773
US-2019-165449,2019-11-22,2019-11-26,Standard Class,2774
CA-2021-149720,2021-06-04,2021-06-07,Second Class,2775
US-2018-117744,2018-12-02,2018-12-06,Standard Class,2776
CA-2021-162712,2021-06-18,2021-06-20,Second Class,2777
US-2018-127635,2018-09-14,2018-09-18,Second Class,2778
US-2020-160528,2020-08-23,2020-08-30,Standard Class,2779
US-2021-123834,2021-07-21,2021-07-25,Standard Class,2780
CA-2021-158953,2021-06-04,2021-06-08,Standard Class,2781
US-2021-108245,2021-09-22,2021-09-27,Standard Class,2782
CA-2021-126788,2021-06-05,2021-06-06,First Class,2783
CA-2020-116799,2020-03-03,2020-03-06,First Class,2784
CA-2021-103765,2021-11-24,2021-11-30,Standard Class,2784
CA-2018-113859,2018-09-13,2018-09-17,Standard Class,2785
CA-2021-136238,2021-12-26,2022-01-01,Standard Class,2786
CA-2021-102267,2021-11-30,2021-12-04,Standard Class,2787
CA-2020-113551,2020-08-18,2020-08-20,First Class,2788
CA-2019-121097,2019-01-03,2019-01-08,Standard Class,2789
CA-2021-139311,2021-08-11,2021-08-13,First Class,2790
CA-2019-142139,2019-08-31,2019-09-05,Standard Class,2791
CA-2021-112536,2021-05-18,2021-05-23,Standard Class,2792
CA-2019-105613,2019-10-18,2019-10-22,Standard Class,2793
CA-2020-112256,2020-07-23,2020-07-28,Standard Class,2794
US-2019-163433,2019-04-18,2019-04-22,Second Class,2795
CA-2019-105690,2019-11-21,2019-11-26,Second Class,2796
CA-2020-162726,2020-12-27,2021-01-02,Standard Class,2797
CA-2018-126333,2018-12-23,2018-12-28,Standard Class,2798
CA-2020-121601,2020-10-04,2020-10-04,Same Day,2799
CA-2020-134110,2020-11-17,2020-11-18,First Class,2800
CA-2021-163125,2021-10-09,2021-10-11,Second Class,2801
CA-2018-161508,2018-07-12,2018-07-16,Standard Class,2802
CA-2021-106432,2021-10-19,2021-10-24,Standard Class,2803
CA-2020-117408,2020-08-31,2020-09-06,Standard Class,2804
CA-2021-131282,2021-02-05,2021-02-08,Second Class,2805
CA-2021-124114,2021-03-02,2021-03-02,Same Day,2806
CA-2021-136609,2021-08-06,2021-08-11,Standard Class,2807
CA-2018-130869,2018-11-17,2018-11-21,Standard Class,2808
CA-2019-141250,2019-01-19,2019-01-23,Standard Class,2809
CA-2018-124723,2018-08-05,2018-08-12,Standard Class,2810
CA-2018-124394,2018-10-17,2018-10-22,Second Class,2811
CA-2021-101637,2021-03-24,2021-03-25,Same Day,2812
CA-2018-113257,2018-12-16,2018-12-18,Second Class,2813
CA-2021-165099,2021-12-11,2021-12-13,First Class,2814
CA-2018-130673,2018-05-20,2018-05-22,Second Class,2815
CA-2021-141705,2021-10-24,2021-10-26,First Class,2816
CA-2021-107797,2021-05-08,2021-05-11,Second Class,2817
CA-2021-121160,2021-11-04,2021-11-04,Same Day,2818
CA-2020-149272,2020-03-15,2020-03-19,Standard Class,2819
CA-2020-126627,2020-10-10,2020-10-12,First Class,2820
CA-2018-105893,2018-11-11,2018-11-18,Standard Class,2821
CA-2018-120474,2018-12-01,2018-12-03,First Class,2822
CA-2020-116540,2020-09-02,2020-09-02,Same Day,2823
CA-2021-117324,2021-12-08,2021-12-13,Standard Class,2824
CA-2020-114489,2020-12-05,2020-12-09,Standard Class,2825
CA-2021-154466,2021-01-01,2021-01-02,First Class,2826
US-2020-163538,2020-08-26,2020-08-30,Standard Class,2827
US-2020-100461,2020-01-08,2020-01-12,Standard Class,2828
CA-2018-161032,2018-11-18,2018-11-23,Standard Class,2829
CA-2018-140795,2018-02-01,2018-02-03,First Class,2830
CA-2020-102134,2020-03-14,2020-03-19,Standard Class,2831
CA-2020-119641,2020-09-22,2020-09-26,Standard Class,2832
CA-2019-106565,2019-03-20,2019-03-23,First Class,2833
CA-2021-102519,2021-11-27,2021-11-29,First Class,2834
CA-2019-154956,2019-07-04,2019-07-09,Standard Class,2835
CA-2018-127159,2018-05-12,2018-05-15,First Class,2836
CA-2021-166317,2021-09-22,2021-09-26,Standard Class,2837
CA-2020-119025,2020-02-22,2020-02-28,Standard Class,2838
CA-2020-156300,2020-12-29,2021-01-02,Standard Class,2839
CA-2019-135685,2019-11-16,2019-11-18,Second Class,2840
CA-2021-155880,2021-03-25,2021-03-31,Standard Class,2841
CA-2021-147753,2021-03-05,2021-03-05,Same Day,2842
US-2021-169502,2021-08-28,2021-09-01,Standard Class,2843
CA-2019-103954,2019-08-09,2019-08-13,Second Class,2844
CA-2021-143217,2021-11-11,2021-11-17,Standard Class,2845
US-2021-104094,2021-09-07,2021-09-11,Standard Class,2846
CA-2019-153878,2019-04-25,2019-04-30,Standard Class,2847
US-2021-165869,2021-07-31,2021-08-05,Standard Class,2848
CA-2021-142125,2021-10-21,2021-10-27,Standard Class,2849
US-2020-160206,2020-04-01,2020-04-07,Standard Class,2850
CA-2020-123540,2020-04-02,2020-04-06,Second Class,2851
CA-2021-143252,2021-12-18,2021-12-24,Standard Class,2852
CA-2021-107825,2021-11-18,2021-11-18,Same Day,2853
CA-2020-149237,2020-05-26,2020-05-30,Standard Class,2854
US-2020-115441,2020-07-25,2020-07-28,Second Class,2855
CA-2018-130274,2018-05-03,2018-05-05,First Class,2856
CA-2020-125220,2020-10-14,2020-10-19,Standard Class,2857
CA-2019-154326,2019-02-15,2019-02-19,Standard Class,2858
CA-2019-105627,2019-03-08,2019-03-12,Standard Class,2859
CA-2021-118346,2021-07-23,2021-07-24,First Class,2860
CA-2020-163986,2020-09-03,2020-09-10,Standard Class,2861
CA-2018-148761,2018-05-17,2018-05-21,Standard Class,2862
CA-2019-151589,2019-12-27,2019-12-30,First Class,2863
CA-2020-160108,2020-12-08,2020-12-12,Standard Class,2864
CA-2021-155362,2021-12-17,2021-12-21,Standard Class,2865
CA-2020-156251,2020-08-13,2020-08-18,Second Class,2866
CA-2019-153612,2019-12-22,2019-12-27,Standard Class,2867
CA-2020-152730,2020-05-30,2020-06-04,Standard Class,2868
CA-2020-101448,2020-02-27,2020-03-01,Second Class,2869
US-2020-124163,2020-09-25,2020-09-30,Standard Class,2870
CA-2018-120278,2018-11-07,2018-11-12,Standard Class,2871
US-2020-117793,2020-08-23,2020-08-29,Standard Class,2872
CA-2020-137330,2020-12-09,2020-12-13,Standard Class,2873
CA-2021-117807,2021-10-01,2021-10-07,Standard Class,2874
CA-2021-137456,2021-12-21,2021-12-21,Same Day,2875
CA-2021-121741,2021-12-26,2021-12-26,Same Day,2876
US-2020-157840,2020-12-20,2020-12-23,Second Class,2877
CA-2021-146493,2021-06-01,2021-06-05,Standard Class,2878
CA-2021-104388,2021-07-05,2021-07-07,First Class,2879
CA-2019-140921,2019-02-03,2019-02-05,First Class,2880
CA-2021-108294,2021-12-10,2021-12-10,Same Day,2881
CA-2018-125514,2018-09-21,2018-09-22,First Class,2882
CA-2021-144568,2021-05-29,2021-06-02,Standard Class,2883
US-2020-133508,2020-04-17,2020-04-21,Standard Class,2884
CA-2019-100685,2019-12-19,2019-12-21,Second Class,2885
CA-2018-132542,2018-10-06,2018-10-08,Second Class,2886
CA-2021-151190,2021-06-27,2021-07-01,Standard Class,2887
CA-2020-105732,2020-09-13,2020-09-18,Standard Class,2888
CA-2020-138597,2020-12-18,2020-12-21,First Class,2889
CA-2018-109890,2018-07-21,2018-07-27,Standard Class,2890
US-2018-124625,2018-11-03,2018-11-07,Standard Class,2891
US-2019-100069,2019-06-29,2019-07-03,Standard Class,2892
CA-2021-134439,2021-09-18,2021-09-23,Second Class,2893
CA-2019-120551,2019-04-13,2019-04-20,Standard Class,2894
CA-2021-120999,2021-09-10,2021-09-15,Standard Class,2895
CA-2018-112326,2018-01-04,2018-01-08,Standard Class,2896
CA-2021-141719,2021-11-17,2021-11-21,Second Class,2897
US-2019-165512,2019-05-24,2019-05-26,Second Class,2898
CA-2019-126970,2019-09-20,2019-09-24,Standard Class,2899
US-2021-119662,2021-11-13,2021-11-16,First Class,2900
US-2018-100853,2018-09-14,2018-09-19,Standard Class,2901
US-2019-159982,2019-11-28,2019-12-04,Standard Class,2902
US-2021-152380,2021-11-19,2021-11-23,Standard Class,2903
CA-2020-147375,2020-06-12,2020-06-14,Second Class,2904
US-2020-103646,2020-04-21,2020-04-26,Standard Class,2905
CA-2020-133725,2020-05-23,2020-05-28,Standard Class,2906
US-2019-123218,2019-12-20,2019-12-25,Standard Class,2907
CA-2020-129686,2020-11-27,2020-11-29,Second Class,2908
US-2018-130379,2018-05-25,2018-05-29,Standard Class,2909
CA-2020-168956,2020-02-16,2020-02-20,Standard Class,2910
CA-2021-140242,2021-05-06,2021-05-11,Standard Class,2911
CA-2021-165386,2021-08-03,2021-08-04,First Class,2912
CA-2020-115574,2020-12-23,2020-12-24,First Class,2913
US-2018-155894,2018-07-26,2018-07-30,Second Class,2914
CA-2020-124506,2020-11-11,2020-11-17,Standard Class,2915
US-2019-100377,2019-08-28,2019-09-01,Standard Class,2916
US-2020-133879,2020-03-21,2020-03-28,Standard Class,2917
CA-2021-114524,2021-03-31,2021-04-05,Second Class,2918
CA-2021-154732,2021-11-05,2021-11-07,First Class,2919
CA-2021-125878,2021-02-25,2021-03-02,Standard Class,2920
CA-2021-146920,2021-08-28,2021-09-01,Standard Class,2921
CA-2018-115336,2018-11-18,2018-11-25,Standard Class,2922
CA-2021-109715,2021-12-09,2021-12-14,Standard Class,2923
US-2018-102631,2018-12-13,2018-12-17,Standard Class,2924
CA-2021-117044,2021-09-11,2021-09-13,Second Class,2925
CA-2021-117653,2021-10-19,2021-10-23,Standard Class,2926
CA-2021-126123,2021-10-14,2021-10-18,Standard Class,2927
CA-2018-101147,2018-12-02,2018-12-04,First Class,2928
US-2018-161305,2018-06-06,2018-06-12,Standard Class,2929
CA-2019-151785,2019-03-05,2019-03-10,Standard Class,2930
CA-2018-144029,2018-05-26,2018-05-31,Standard Class,2931
CA-2020-144764,2020-09-02,2020-09-08,Standard Class,2932
CA-2018-142510,2018-12-22,2018-12-29,Standard Class,2933
CA-2018-119466,2018-12-15,2018-12-21,Standard Class,2934
CA-2019-145835,2019-05-13,2019-05-18,Second Class,2935
CA-2021-113075,2021-09-02,2021-09-06,Standard Class,2936
CA-2021-167626,2021-09-03,2021-09-07,Standard Class,2937
CA-2020-149349,2020-11-12,2020-11-13,First Class,2938
CA-2020-137743,2020-07-30,2020-08-04,Standard Class,2939
CA-2020-101791,2020-05-27,2020-05-31,Standard Class,2940
CA-2019-132136,2019-03-08,2019-03-12,Standard Class,2941
CA-2020-108364,2020-12-19,2020-12-24,Standard Class,2942
US-2018-154655,2018-10-12,2018-10-17,Standard Class,2942
CA-2021-152499,2021-01-22,2021-01-25,Second Class,2943
CA-2021-160122,2021-11-18,2021-11-23,Standard Class,2944
CA-2020-114944,2020-01-30,2020-02-04,Standard Class,2945
US-2021-101721,2021-07-23,2021-07-27,Standard Class,2946
CA-2019-136728,2019-09-13,2019-09-17,Second Class,2947
CA-2021-114370,2021-03-14,2021-03-17,Second Class,2948
CA-2018-140473,2018-05-30,2018-06-03,Standard Class,2949
CA-2020-168361,2020-06-21,2020-06-25,Standard Class,2950
CA-2020-163636,2020-12-05,2020-12-09,Second Class,2951
CA-2021-148992,2021-11-23,2021-11-27,Standard Class,2952
CA-2020-110898,2020-03-06,2020-03-12,Standard Class,2953
CA-2021-148411,2021-09-24,2021-09-26,First Class,2954
CA-2018-130575,2018-12-14,2018-12-16,First Class,2955
CA-2018-169446,2018-12-19,2018-12-25,Standard Class,2956
CA-2021-145093,2021-07-21,2021-07-26,Standard Class,2957
CA-2021-146269,2021-10-06,2021-10-06,Same Day,2958
CA-2018-115049,2018-09-26,2018-10-01,Standard Class,2959
CA-2020-158568,2020-08-29,2020-09-02,Standard Class,2960
CA-2020-157749,2020-06-04,2020-06-09,Second Class,2961
CA-2020-125318,2020-06-06,2020-06-13,Standard Class,2962
US-2020-100419,2020-12-16,2020-12-20,Second Class,2963
CA-2018-154627,2018-10-29,2018-10-31,First Class,2964
CA-2021-118640,2021-07-20,2021-07-26,Standard Class,2965
CA-2020-159737,2020-09-03,2020-09-09,Standard Class,2965
US-2018-111171,2018-12-26,2018-12-31,Standard Class,2966
CA-2021-115651,2021-07-09,2021-07-12,First Class,2967
CA-2021-109946,2021-04-16,2021-04-21,Standard Class,2968
US-2021-124968,2021-09-08,2021-09-13,Second Class,2969
CA-2020-165484,2020-10-23,2020-10-29,Standard Class,2970
CA-2018-148950,2018-12-14,2018-12-19,Standard Class,2971
CA-2021-132122,2021-07-09,2021-07-14,Standard Class,2972
CA-2021-166849,2021-04-20,2021-04-26,Standard Class,2973
CA-2020-164035,2020-06-12,2020-06-17,Standard Class,2974
CA-2018-166716,2018-08-20,2018-08-25,Second Class,2974
US-2019-163783,2019-12-27,2020-01-01,Standard Class,2975
CA-2021-110373,2021-10-27,2021-10-30,Second Class,2976
CA-2021-100335,2021-09-07,2021-09-13,Standard Class,2977
CA-2020-139234,2020-05-06,2020-05-10,Standard Class,2978
CA-2021-125269,2021-04-24,2021-04-30,Standard Class,2978
US-2019-100531,2019-09-27,2019-09-29,First Class,2979
CA-2020-110044,2020-06-28,2020-07-02,Second Class,2980
CA-2018-163034,2018-11-24,2018-11-28,Standard Class,2981
CA-2020-129196,2020-11-01,2020-11-07,Standard Class,2982
CA-2018-126907,2018-11-01,2018-11-08,Standard Class,2983
CA-2019-163090,2019-11-17,2019-11-21,Second Class,2984
CA-2019-126557,2019-07-12,2019-07-17,Second Class,2985
CA-2021-119746,2021-11-23,2021-11-27,Standard Class,2986
