Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID
CA-2019-149811,2019-01-04,2019-01-10,Standard Class,CS-12250
US-2021-103814,2021-12-09,2021-12-16,Standard Class,LH-16900
CA-2020-123932,2020-09-06,2020-09-12,Standard Class,YC-21895
US-2020-101616,2020-09-03,2020-09-06,First Class,CY-12745
CA-2018-113768,2018-05-13,2018-05-19,Standard Class,AH-10030
CA-2020-138037,2020-09-29,2020-10-03,Standard Class,AR-10540
CA-2018-150490,2018-08-05,2018-08-11,Standard Class,SS-20590
US-2021-126060,2021-04-14,2021-04-18,Standard Class,DW-13585
CA-2021-100951,2021-06-09,2021-06-10,First Class,NC-18625
CA-2020-122017,2020-12-29,2021-01-02,Standard Class,CD-11920
CA-2018-123477,2018-01-18,2018-01-21,Second Class,DW-13195
CA-2020-107790,2020-11-20,2020-11-24,Standard Class,EH-13990
CA-2021-158071,2021-06-10,2021-06-15,Standard Class,BD-11320
CA-2021-147403,2021-09-10,2021-09-13,First Class,KH-16630
US-2021-136721,2021-04-08,2021-04-12,Standard Class,NH-18610
CA-2019-118738,2019-10-24,2019-10-30,Standard Class,AG-10495
CA-2021-134152,2021-05-27,2021-05-31,Standard Class,RP-19855
CA-2018-125542,2018-12-05,2018-12-07,First Class,NB-18655
CA-2020-136021,2020-08-14,2020-08-18,Standard Class,JM-15580
CA-2020-149195,2020-09-05,2020-09-07,Second Class,DM-13525
CA-2021-161410,2021-06-26,2021-07-03,Standard Class,CC-12220
CA-2021-152786,2021-03-12,2021-03-17,Standard Class,GA-14725
CA-2021-164707,2021-02-18,2021-02-21,Second Class,CV-12805
CA-2021-163874,2021-11-10,2021-11-12,Second Class,NC-18535
US-2018-123183,2018-11-19,2018-11-25,Standard Class,GR-14560
CA-2018-104829,2018-11-18,2018-11-21,Second Class,JG-15805
US-2020-147340,2020-09-24,2020-09-24,Same Day,EB-13750
CA-2020-145492,2020-11-20,2020-11-27,Standard Class,MC-17605
CA-2020-163202,2020-09-27,2020-10-02,Standard Class,BM-11650
CA-2020-117681,2020-04-09,2020-04-14,Standard Class,HF-14995
CA-2021-132262,2021-09-21,2021-09-23,First Class,ML-18265
CA-2021-123043,2021-08-24,2021-08-29,Standard Class,AH-10195
US-2020-143280,2020-02-22,2020-02-26,Standard Class,TZ-21580
CA-2021-108854,2021-12-08,2021-12-14,Standard Class,DM-13345
CA-2021-166856,2021-09-18,2021-09-22,Standard Class,TS-21505
CA-2020-153157,2020-09-11,2020-09-14,First Class,TB-21625
US-2021-125647,2021-09-23,2021-09-28,Standard Class,LC-16870
CA-2018-132542,2018-10-06,2018-10-08,Second Class,AM-10360
CA-2019-110877,2019-10-23,2019-10-26,First Class,JE-15715
US-2020-151827,2020-03-31,2020-04-02,Second Class,CS-11950
US-2020-163258,2020-12-29,2021-01-02,Standard Class,PF-19225
CA-2021-103009,2021-11-03,2021-11-05,Second Class,PJ-18835
US-2021-120649,2021-01-20,2021-01-26,Standard Class,JF-15490
CA-2020-153598,2020-12-03,2020-12-06,First Class,NM-18520
US-2020-108497,2020-06-14,2020-06-14,Same Day,MH-17290
CA-2020-113096,2020-09-02,2020-09-04,First Class,SZ-20035
CA-2018-136861,2018-09-05,2018-09-07,First Class,PR-18880
CA-2021-117422,2021-10-21,2021-10-25,Standard Class,FC-14245
CA-2021-129707,2021-04-25,2021-04-29,Standard Class,LH-16750
CA-2019-160171,2019-10-19,2019-10-24,Standard Class,RM-19675
CA-2018-103317,2018-07-05,2018-07-08,First Class,DM-13525
CA-2020-167115,2020-04-04,2020-04-09,Standard Class,EH-14185
US-2021-153633,2021-11-13,2021-11-18,Second Class,TC-21295
CA-2021-155929,2021-09-09,2021-09-13,Standard Class,AI-10855
CA-2019-148712,2019-04-17,2019-04-23,Standard Class,JM-15535
CA-2020-128307,2020-07-25,2020-07-29,Standard Class,BE-11335
US-2020-127425,2020-08-26,2020-08-31,Standard Class,DR-12880
US-2018-119081,2018-09-12,2018-09-19,Standard Class,TA-21385
CA-2020-140613,2020-07-22,2020-07-29,Standard Class,KN-16705
US-2021-108700,2021-05-19,2021-05-23,Standard Class,PJ-18835
CA-2021-160962,2021-04-28,2021-05-02,Standard Class,MC-17605
CA-2021-130631,2021-12-29,2022-01-02,Standard Class,BS-11755
CA-2021-116680,2021-09-04,2021-09-06,Second Class,PK-19075
US-2018-107405,2018-03-21,2018-03-25,Standard Class,TS-21205
CA-2021-101574,2021-09-28,2021-10-04,Standard Class,BD-11725
CA-2018-146591,2018-01-19,2018-01-20,First Class,TS-21340
CA-2018-107706,2018-02-14,2018-02-19,Second Class,ST-20530
CA-2020-122448,2020-06-09,2020-06-14,Standard Class,DB-13210
CA-2018-132451,2018-09-26,2018-09-27,First Class,KF-16285
CA-2020-158547,2020-05-30,2020-06-04,Standard Class,JM-16195
CA-2021-116946,2021-12-19,2021-12-23,Standard Class,TS-21505
CA-2021-121741,2021-12-26,2021-12-26,Same Day,YC-21895
CA-2021-169691,2021-06-15,2021-06-18,First Class,Dp-13240
CA-2020-121356,2020-11-20,2020-11-24,Standard Class,SJ-20500
CA-2018-101770,2018-03-31,2018-04-04,Standard Class,KB-16240
CA-2021-105487,2021-10-08,2021-10-14,Standard Class,CS-12250
CA-2021-148999,2021-01-30,2021-02-04,Standard Class,EB-13870
CA-2018-107573,2018-12-12,2018-12-17,Standard Class,PB-19150
CA-2019-156608,2019-10-24,2019-10-29,Standard Class,MT-18070
CA-2021-134495,2021-04-01,2021-04-04,Second Class,BF-11020
CA-2021-164098,2021-01-26,2021-01-27,First Class,CG-12520
CA-2018-105249,2018-11-28,2018-11-28,Same Day,DH-13675
CA-2019-113523,2019-09-04,2019-09-08,Standard Class,SC-20440
CA-2021-117821,2021-06-12,2021-06-16,Standard Class,HG-15025
CA-2021-164378,2021-07-15,2021-07-18,Second Class,MM-18055
CA-2021-127782,2021-11-02,2021-11-06,Standard Class,TH-21115
US-2020-162026,2020-10-08,2020-10-08,Same Day,JE-15745
CA-2020-150000,2020-04-08,2020-04-14,Standard Class,PG-18820
CA-2019-168529,2019-10-08,2019-10-12,Standard Class,MB-17305
US-2021-152569,2021-05-15,2021-05-20,Standard Class,JD-16015
US-2018-137680,2018-02-24,2018-03-02,Standard Class,JH-15430
CA-2019-103177,2019-05-30,2019-06-01,First Class,EN-13780
US-2020-138408,2020-11-18,2020-11-21,Second Class,KC-16255
CA-2021-117667,2021-12-04,2021-12-09,Standard Class,MS-17980
CA-2020-110982,2020-06-05,2020-06-07,First Class,CK-12205
CA-2020-147123,2020-12-10,2020-12-12,First Class,SJ-20125
CA-2021-154501,2021-04-30,2021-05-05,Standard Class,EA-14035
CA-2021-166933,2021-04-24,2021-04-28,Standard Class,MG-17890
CA-2019-142055,2019-05-08,2019-05-10,First Class,AB-10255
CA-2019-137106,2019-03-31,2019-04-04,Standard Class,SC-20260
CA-2021-136609,2021-08-06,2021-08-11,Standard Class,TB-21355
US-2020-167472,2020-06-06,2020-06-07,First Class,CK-12595
CA-2019-120551,2019-04-13,2019-04-20,Standard Class,SS-20590
US-2021-150595,2021-05-22,2021-05-26,Standard Class,LE-16810
CA-2020-134936,2020-12-19,2020-12-25,Standard Class,ES-14080
CA-2021-102967,2021-09-22,2021-09-26,Standard Class,MG-17890
CA-2021-151008,2021-09-07,2021-09-08,First Class,JM-16195
CA-2018-159800,2018-11-28,2018-12-01,First Class,SG-20470
US-2018-159618,2018-11-12,2018-11-16,Standard Class,DB-12970
CA-2021-116113,2021-10-02,2021-10-06,Second Class,JW-15220
CA-2019-125066,2019-12-14,2019-12-18,Standard Class,KD-16495
US-2019-114741,2019-12-06,2019-12-10,Standard Class,IL-15100
CA-2021-133263,2021-03-31,2021-04-02,Second Class,JE-15610
CA-2021-157966,2021-03-13,2021-03-13,Same Day,SU-20665
CA-2018-151162,2018-12-05,2018-12-09,Standard Class,EA-14035
CA-2020-136686,2020-12-12,2020-12-16,Standard Class,RF-19840
CA-2021-137498,2021-09-09,2021-09-14,Second Class,LC-17050
CA-2021-163818,2021-10-04,2021-10-08,Standard Class,PS-18970
CA-2020-161158,2020-05-09,2020-05-13,Standard Class,PS-18970
CA-2018-116673,2018-12-15,2018-12-19,Second Class,JO-15280
CA-2021-105333,2021-11-30,2021-12-04,Standard Class,VP-21730
CA-2019-149993,2019-03-19,2019-03-20,First Class,GA-14725
CA-2018-168158,2018-07-19,2018-07-24,Standard Class,EM-14140
CA-2020-115224,2020-12-08,2020-12-11,Second Class,DB-13615
CA-2018-164742,2018-10-13,2018-10-18,Second Class,ML-17395
US-2021-108014,2021-11-19,2021-11-25,Standard Class,JH-15430
CA-2021-160325,2021-09-24,2021-09-24,Same Day,BP-11095
CA-2019-159779,2019-09-25,2019-09-29,Standard Class,SB-20185
CA-2021-151176,2021-02-13,2021-02-20,Standard Class,SV-20785
CA-2018-108903,2018-10-03,2018-10-03,Same Day,DO-13435
CA-2020-117919,2020-08-27,2020-08-29,Second Class,TB-21355
CA-2019-142475,2019-12-03,2019-12-07,Standard Class,BS-11380
CA-2020-134516,2020-09-20,2020-09-25,Standard Class,FM-14215
CA-2021-105193,2021-03-25,2021-03-31,Standard Class,JL-15835
CA-2019-168634,2019-12-06,2019-12-11,Standard Class,AF-10870
CA-2021-117198,2021-08-31,2021-09-05,Standard Class,BG-11035
CA-2019-145828,2019-10-05,2019-10-07,First Class,MB-17305
CA-2021-121027,2021-08-18,2021-08-22,Standard Class,HW-14935
CA-2020-147431,2020-02-02,2020-02-07,Standard Class,AB-10105
CA-2020-158001,2020-08-23,2020-08-27,Standard Class,JP-15460
CA-2021-125745,2021-06-30,2021-07-04,Standard Class,DV-13045
CA-2019-101154,2019-09-18,2019-09-21,First Class,CM-12190
US-2020-124163,2020-09-25,2020-09-30,Standard Class,SC-20695
CA-2020-121748,2020-10-24,2020-10-28,Second Class,VW-21775
CA-2018-126683,2018-09-29,2018-10-01,Second Class,PP-18955
CA-2021-148810,2021-06-26,2021-07-01,Standard Class,DR-12880
US-2020-146066,2020-08-21,2020-08-23,Second Class,RB-19465
CA-2018-127614,2018-02-11,2018-02-15,Standard Class,NF-18385
CA-2020-101742,2020-09-23,2020-09-28,Second Class,CR-12580
CA-2019-134943,2019-12-05,2019-12-06,First Class,SU-20665
CA-2021-123022,2021-09-03,2021-09-08,Standard Class,SC-20050
CA-2021-113208,2021-03-26,2021-04-02,Standard Class,ML-18040
CA-2018-154893,2018-12-21,2018-12-27,Standard Class,GM-14440
CA-2018-147900,2018-09-23,2018-09-28,Standard Class,JK-15640
CA-2021-106355,2021-04-02,2021-04-05,First Class,AT-10435
CA-2020-127985,2020-04-01,2020-04-05,Second Class,DB-12910
CA-2019-166604,2019-05-15,2019-05-20,Second Class,AH-10690
CA-2021-120719,2021-03-23,2021-03-26,First Class,SJ-20125
CA-2021-127117,2021-04-14,2021-04-19,Standard Class,HM-14860
CA-2021-168179,2021-11-02,2021-11-07,Standard Class,JB-16000
CA-2021-142342,2021-07-17,2021-07-19,Second Class,AJ-10795
CA-2021-109099,2021-10-06,2021-10-11,Standard Class,MM-18280
US-2018-134187,2018-11-04,2018-11-11,Standard Class,TH-21235
CA-2020-145261,2020-12-18,2020-12-21,First Class,AH-10120
CA-2020-108875,2020-09-24,2020-10-01,Standard Class,CL-12700
CA-2020-141957,2020-07-21,2020-07-21,Same Day,JG-15310
CA-2020-142405,2020-06-11,2020-06-15,Standard Class,SE-20110
CA-2019-141012,2019-06-09,2019-06-11,Second Class,TG-21640
CA-2021-127922,2021-10-27,2021-11-03,Standard Class,SH-19975
CA-2020-146318,2020-01-22,2020-01-27,Standard Class,MC-17275
CA-2018-135993,2018-05-28,2018-06-02,Standard Class,PJ-18835
CA-2018-126802,2018-12-29,2019-01-05,Standard Class,ZC-21910
CA-2020-143924,2020-07-28,2020-08-03,Standard Class,SC-20680
CA-2020-141551,2020-09-24,2020-09-30,Standard Class,BP-11230
CA-2018-164315,2018-04-02,2018-04-08,Standard Class,RD-19585
CA-2019-131072,2019-11-05,2019-11-05,Same Day,KL-16645
CA-2018-131541,2018-07-28,2018-07-28,Same Day,CK-12205
CA-2019-119550,2019-12-26,2019-12-31,Standard Class,RB-19705
US-2019-138093,2019-12-10,2019-12-16,Standard Class,KM-16225
CA-2020-126165,2020-05-05,2020-05-07,Second Class,AH-10465
CA-2021-126123,2021-10-14,2021-10-18,Standard Class,AG-10765
CA-2020-143441,2020-11-05,2020-11-05,Same Day,EB-14170
CA-2020-125661,2020-11-24,2020-11-26,First Class,CA-12055
US-2018-123519,2018-12-14,2018-12-21,Standard Class,SS-20875
CA-2018-155593,2018-11-03,2018-11-08,Standard Class,RP-19390
CA-2021-136000,2021-09-22,2021-09-25,Second Class,SC-20440
US-2019-160857,2019-05-08,2019-05-15,Standard Class,NW-18400
CA-2021-115805,2021-07-31,2021-07-31,Same Day,KW-16435
US-2018-143707,2018-03-01,2018-03-05,Standard Class,HR-14770
CA-2021-116939,2021-09-25,2021-09-29,Standard Class,AG-10900
CA-2019-124107,2019-10-09,2019-10-12,Second Class,BM-11650
CA-2021-126550,2021-03-29,2021-04-02,Second Class,RD-19720
CA-2019-138674,2019-11-14,2019-11-17,First Class,KB-16585
CA-2020-165820,2020-09-26,2020-09-30,Standard Class,DW-13585
CA-2018-103191,2018-09-22,2018-09-27,Standard Class,VG-21805
CA-2019-103933,2019-09-25,2019-09-27,First Class,DR-12880
CA-2019-110548,2019-05-04,2019-05-08,Standard Class,AH-10690
CA-2021-117324,2021-12-08,2021-12-13,Standard Class,JP-15520
CA-2021-143574,2021-06-29,2021-07-02,First Class,DR-12880
CA-2018-111773,2018-06-29,2018-07-03,Standard Class,JK-15625
CA-2018-148614,2018-01-20,2018-01-25,Standard Class,MV-17485
CA-2020-156139,2020-12-31,2021-01-06,Standard Class,BP-11155
US-2021-147886,2021-03-28,2021-03-31,First Class,DH-13075
CA-2020-113733,2020-12-08,2020-12-12,Standard Class,LH-16900
CA-2021-104913,2021-11-18,2021-11-22,Standard Class,DK-13090
CA-2018-145800,2018-05-30,2018-06-05,Standard Class,SS-20410
CA-2020-125850,2020-01-22,2020-01-28,Standard Class,FP-14320
CA-2020-118514,2020-02-03,2020-02-10,Standard Class,LC-17050
CA-2019-150749,2019-03-29,2019-04-03,Second Class,AS-10240
CA-2018-163748,2018-10-14,2018-10-18,Standard Class,HG-15025
CA-2019-149300,2019-11-22,2019-11-23,First Class,BH-11710
US-2020-111528,2020-12-30,2020-12-30,Same Day,JP-16135
CA-2021-158169,2021-08-12,2021-08-15,First Class,JM-16195
CA-2019-162047,2019-11-03,2019-11-05,First Class,FH-14365
CA-2019-117772,2019-09-10,2019-09-12,Second Class,MC-17575
US-2018-126340,2018-11-08,2018-11-14,Standard Class,EB-13870
CA-2020-149685,2020-10-08,2020-10-15,Standard Class,PM-19135
CA-2021-126396,2021-09-08,2021-09-12,Second Class,AR-10345
CA-2019-154900,2019-02-25,2019-03-01,Standard Class,SS-20875
CA-2019-103835,2019-09-24,2019-09-28,Standard Class,SC-20440
CA-2019-158939,2019-11-26,2019-12-01,Standard Class,EA-14035
CA-2020-117408,2020-08-31,2020-09-06,Standard Class,TP-21130
CA-2020-142398,2020-04-12,2020-04-16,Standard Class,BP-11290
CA-2020-105277,2020-12-04,2020-12-08,Standard Class,LM-17065
CA-2020-112060,2020-12-04,2020-12-09,Standard Class,KT-16465
CA-2018-105270,2018-11-11,2018-11-18,Standard Class,AP-10915
US-2019-159513,2019-04-02,2019-04-09,Standard Class,JD-15790
CA-2019-155586,2019-12-12,2019-12-16,Second Class,XP-21865
CA-2021-141117,2021-10-02,2021-10-08,Standard Class,JK-16090
CA-2021-115070,2021-04-10,2021-04-14,Second Class,MG-18205
CA-2021-140186,2021-09-29,2021-10-02,First Class,PG-18820
CA-2018-124856,2018-09-29,2018-10-03,Second Class,LD-17005
CA-2018-166716,2018-08-20,2018-08-25,Second Class,CR-12730
CA-2018-123225,2018-07-11,2018-07-14,First Class,MN-17935
CA-2019-163440,2019-03-22,2019-03-24,First Class,RD-19900
US-2021-106796,2021-05-12,2021-05-19,Standard Class,JP-16135
CA-2021-113873,2021-11-13,2021-11-19,Standard Class,KE-16420
CA-2020-149783,2020-09-04,2020-09-07,Second Class,DL-13315
CA-2020-125017,2020-02-06,2020-02-11,Standard Class,KB-16240
US-2019-163279,2019-03-22,2019-03-26,Standard Class,JD-16150
CA-2019-150196,2019-07-02,2019-07-03,First Class,SR-20740
US-2019-106495,2019-06-15,2019-06-17,First Class,AC-10450
CA-2018-124730,2018-11-26,2018-11-26,Same Day,LS-17245
CA-2021-117632,2021-05-12,2021-05-18,Standard Class,CS-12175
CA-2018-115056,2018-05-02,2018-05-02,Same Day,AR-10510
CA-2021-161067,2021-09-03,2021-09-06,Second Class,KB-16405
CA-2020-122063,2020-12-03,2020-12-07,Standard Class,MM-17920
CA-2019-111206,2019-07-18,2019-07-22,Standard Class,RF-19735
CA-2020-142895,2020-07-21,2020-07-26,Standard Class,BP-11290
CA-2019-101868,2019-06-09,2019-06-16,Standard Class,MJ-17740
CA-2021-133207,2021-11-27,2021-12-03,Standard Class,DO-13645
CA-2019-132948,2019-03-27,2019-04-03,Standard Class,MV-17485
CA-2019-134992,2019-09-22,2019-09-26,Second Class,MG-17875
CA-2019-126725,2019-11-17,2019-11-21,Standard Class,BS-11665
CA-2019-121783,2019-11-10,2019-11-14,Standard Class,PO-19180
US-2018-138835,2018-09-10,2018-09-14,Standard Class,DA-13450
CA-2019-112214,2019-08-05,2019-08-11,Standard Class,AH-10690
US-2021-153255,2021-09-03,2021-09-07,Second Class,JK-15730
CA-2019-108119,2019-11-01,2019-11-08,Standard Class,MS-17530
CA-2019-157434,2019-04-29,2019-05-04,Second Class,JK-15640
CA-2020-101525,2020-05-01,2020-05-04,Second Class,CM-12235
US-2018-117968,2018-08-05,2018-08-07,Second Class,RS-19420
CA-2020-158211,2020-01-04,2020-01-08,Standard Class,BP-11185
CA-2020-152247,2020-11-07,2020-11-12,Standard Class,MA-17995
CA-2020-128223,2020-06-14,2020-06-14,Same Day,EB-13705
CA-2020-154235,2020-09-24,2020-09-28,Standard Class,RD-19900
CA-2021-129910,2021-03-30,2021-04-03,Standard Class,ME-17320
CA-2021-133095,2021-06-04,2021-06-04,Same Day,EH-14005
CA-2019-130554,2019-04-07,2019-04-09,First Class,FM-14290
CA-2018-152443,2018-05-21,2018-05-26,Standard Class,FG-14260
CA-2020-133319,2020-09-05,2020-09-11,Standard Class,MV-17485
CA-2020-133935,2020-09-18,2020-09-22,Standard Class,JW-15220
CA-2020-136301,2020-03-13,2020-03-15,Second Class,EH-13765
US-2018-109456,2018-10-16,2018-10-17,Same Day,LS-17245
CA-2021-151596,2021-10-08,2021-10-11,First Class,BP-11050
CA-2019-147879,2019-05-07,2019-05-12,Standard Class,CC-12220
CA-2020-166625,2020-04-14,2020-04-17,First Class,JM-15580
CA-2020-146157,2020-11-21,2020-11-26,Standard Class,RD-19720
CA-2021-159954,2021-09-10,2021-09-14,Standard Class,SS-20410
CA-2021-100825,2021-09-09,2021-09-14,Standard Class,KD-16495
CA-2018-168305,2018-11-01,2018-11-08,Standard Class,PL-18925
CA-2020-167682,2020-04-03,2020-04-09,Standard Class,ZD-21925
CA-2021-108000,2021-01-12,2021-01-16,Standard Class,LS-16945
CA-2019-146465,2019-11-20,2019-11-24,Standard Class,PB-18805
CA-2020-159639,2020-11-27,2020-12-02,Standard Class,PC-18745
US-2021-153948,2021-11-06,2021-11-06,Same Day,FM-14290
US-2020-113985,2020-12-02,2020-12-07,Standard Class,KD-16495
CA-2020-155383,2020-12-17,2020-12-22,Standard Class,SC-20680
CA-2018-120432,2018-08-24,2018-08-26,Second Class,DW-13585
US-2019-126977,2019-09-17,2019-09-23,Standard Class,PF-19120
CA-2020-130288,2020-11-26,2020-11-30,Second Class,DK-13225
CA-2021-146458,2021-11-19,2021-11-22,Second Class,RB-19435
CA-2021-150420,2021-06-03,2021-06-08,Standard Class,GD-14590
US-2018-118997,2018-04-08,2018-04-12,Standard Class,RA-19885
CA-2018-114314,2018-10-11,2018-10-15,Standard Class,DB-13555
US-2021-169551,2021-07-07,2021-07-09,First Class,RL-19615
CA-2020-103107,2020-07-04,2020-07-04,Same Day,RB-19465
CA-2021-122077,2021-05-19,2021-05-25,Standard Class,JF-15295
CA-2021-112431,2021-10-12,2021-10-14,Second Class,RW-19690
CA-2020-151092,2020-08-06,2020-08-13,Standard Class,VG-21790
CA-2018-104178,2018-08-25,2018-08-29,Standard Class,JM-15265
CA-2019-115924,2019-09-14,2019-09-18,Second Class,BE-11455
CA-2021-161046,2021-03-05,2021-03-05,Same Day,CB-12535
US-2021-141698,2021-04-15,2021-04-21,Standard Class,SD-20485
US-2018-105151,2018-03-30,2018-03-31,First Class,SG-20890
CA-2018-155796,2018-11-11,2018-11-15,Second Class,TS-21430
CA-2020-127138,2020-03-12,2020-03-15,Second Class,DK-13225
CA-2021-150602,2021-02-09,2021-02-14,Second Class,ML-17395
CA-2018-140732,2018-11-11,2018-11-13,Second Class,MA-17560
CA-2021-119011,2021-08-20,2021-08-25,Standard Class,LR-17035
CA-2020-166912,2020-01-15,2020-01-17,First Class,BE-11335
CA-2018-141726,2018-07-20,2018-07-22,First Class,CC-12145
CA-2021-115105,2021-02-06,2021-02-11,Standard Class,BD-11770
CA-2019-143980,2019-12-25,2019-12-29,Standard Class,JK-15640
CA-2020-135636,2020-10-08,2020-10-13,Standard Class,DB-13615
CA-2021-102155,2021-07-13,2021-07-17,Standard Class,RR-19525
CA-2021-116953,2021-04-24,2021-04-25,First Class,SV-20935
CA-2018-117765,2018-09-07,2018-09-13,Standard Class,RB-19465
CA-2020-114895,2020-11-21,2020-11-28,Standard Class,MV-18190
CA-2021-112984,2021-09-16,2021-09-18,Second Class,EH-14185
CA-2020-163776,2020-07-19,2020-07-25,Standard Class,JS-16030
US-2021-163300,2021-09-15,2021-09-21,Standard Class,ES-14020
CA-2020-162187,2020-12-11,2020-12-11,Same Day,NS-18640
US-2018-112991,2018-12-10,2018-12-14,Standard Class,SH-19975
CA-2018-124079,2018-12-13,2018-12-17,Standard Class,RF-19345
US-2021-146878,2021-09-21,2021-09-27,Standard Class,DL-12865
CA-2021-107244,2021-09-07,2021-09-11,Standard Class,AG-10390
CA-2019-100657,2019-11-02,2019-11-07,Standard Class,SW-20245
CA-2021-129581,2021-12-11,2021-12-18,Standard Class,KN-16390
CA-2021-129028,2021-04-01,2021-04-03,First Class,GB-14530
CA-2019-135580,2019-12-30,2020-01-03,Standard Class,CL-12565
CA-2020-159016,2020-03-10,2020-03-11,First Class,KF-16285
CA-2018-102652,2018-04-06,2018-04-12,Standard Class,AY-10555
CA-2018-152422,2018-10-05,2018-10-10,Second Class,BD-11635
US-2020-156692,2020-08-13,2020-08-13,Same Day,HG-15025
CA-2018-130869,2018-11-17,2018-11-21,Standard Class,CB-12025
US-2021-128832,2021-04-24,2021-04-27,First Class,LS-16945
CA-2021-139717,2021-08-24,2021-08-26,Second Class,DM-13015
CA-2021-136007,2021-02-23,2021-03-02,Standard Class,AC-10615
CA-2020-157364,2020-11-19,2020-11-21,First Class,LT-17110
US-2020-112970,2020-11-14,2020-11-15,First Class,TB-21250
US-2021-152492,2021-07-06,2021-07-06,Same Day,AH-10585
CA-2020-101168,2020-12-25,2021-01-01,Standard Class,SS-20140
CA-2021-104010,2021-04-23,2021-04-25,First Class,TD-20995
CA-2019-130253,2019-12-14,2019-12-18,Standard Class,PP-18955
US-2019-155369,2019-04-19,2019-04-25,Standard Class,PG-18820
CA-2020-131205,2020-09-04,2020-09-08,Standard Class,AA-10645
